%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699548891394915438,robot1,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,291.651580811,200.365478516,105.038879395,198.647567749,99.3237838745
1699548987927146811,robot2,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,13,0,388.200073242,295.617797852,106.957214355,202.521118164,101.260559082
1699549076257034595,robot3,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,9,0,476.499481201,348.669921875,107.097511292,202.421127319,101.21056366
1699549114393824982,robot4,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,514.651245117,366.829711914,104.241714478,202.382141113,101.191070557
1699549194747513198,robot5,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,594.948669434,438.415679932,107.726676941,202.488998413,101.244499207
1699549249883316231,robot6,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,650.099182129,519.719848633,105.493988037,196.818664551,98.4093322754
1699549308465075337,robot7,2,1,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,13,0,708.700683594,506.072540283,107.33001709,198.542373657,99.2711868286
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699549967883832609,robot1,1,0,1.0,0.5,1.0,5.0,3.0,6.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,251.550918579,59.4558868408,131.877792358,198.449615479,99.2248077393
1699549972064365708,robot7,1,0,1.0,0.5,1.0,5.0,3.0,6.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,20,0,255.800842285,66.3146057129,137.715744019,198.430480957,99.2152404785
1699549976059316894,robot4,1,0,1.0,0.5,1.0,5.0,3.0,6.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,19,0,259.798095703,57.4145126343,135.384414673,202.428161621,101.214080811
1699549984128039650,robot0,1,0,1.0,0.5,1.0,5.0,3.0,6.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,25,0,267.79989624,83.0985107422,137.779876709,197.23135376,98.6156768799
1699549991964735690,robot6,1,0,1.0,0.5,1.0,5.0,3.0,6.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,20,0,275.701202393,82.2638931274,143.659088135,196.948226929,98.4741134644
1699549999052269244,robot3,1,0,1.0,0.5,1.0,5.0,3.0,6.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,17,0,282.748626709,46.1038970947,134.075317383,202.389755249,101.194877625
