%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764238700834E+018",robot3,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,160,0,568.697875977,283.026550293,228.474105835,56.8609237671,28.4304618835
"1,69764240492191E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,152,0,586.599853516,303.23638916,233.151412964,58.6573944092,29.3286972046
"1,69764242617848E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,128,0,607.799560547,308.951690674,239.583480835,60.7775344849,30.3887672424
"1,6976424276936E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,151,0,609.30255127,315.687103271,238.87171936,60.926815033,30.4634075165
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764312684969E+018",robot3,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,90,0,568.198181152,381.258758545,251.58354187,56.8104476929,28.4052238464
"1,69764314785955E+018",robot2,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,89,0,589.251525879,371.984985352,266.728424072,58.9181632996,29.4590816498
"1,69764316203714E+018",robot1,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,94,0,603.35168457,396.692565918,276.044342041,60.3321990967,30.1660995483
"1,69764316596546E+018",robot0,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,90,0,607.351074219,408.191864014,273.324584961,60.7278518677,30.3639259338
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764386565185E+018",robot3,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,116,0,570.098632812,330.611297607,236.569473267,57.0071678162,28.5035839081
"1,69764388398586E+018",robot2,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,121,0,588.449768066,349.172851562,249.11050415,58.8386421204,29.4193210602
"1,69764389903099E+018",robot1,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,123,0,603.448791504,361.832214355,265.252166748,60.3387756348,30.1693878174
"1,69764389987091E+018",robot0,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,124,0,604.299072266,361.507324219,260.852508545,60.4246330261,30.2123165131
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764459189591E+018",robot3,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,109,0,563.000366211,276.749176025,205.474411011,56.2964134216,28.1482067108
"1,69764461820755E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,100,0,589.350158691,295.546661377,242.061386108,58.9336357117,29.4668178558
"1,69764463112415E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,94,0,602.251342773,302.849334717,244.932281494,60.2206497192,30.1103248596
"1,69764463462944E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,1,115,0,605.75,336.141143799,221.676254272,60.5718841553,30.2859420776
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,6976453274932E+018",robot3,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,93,0,562.748962402,376.437744141,252.652313232,56.2681846619,28.1340923309
"1,69764535011546E+018",robot2,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,95,0,585.299316406,380.29498291,266.270935059,58.5266952515,29.2633476257
"1,69764536839009E+018",robot1,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,98,0,603.599243164,401.576660156,274.612518311,60.3545417786,30.1772708893
"1,6976453722686E+018",robot0,1,0,1.0,0.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,95,0,607.500366211,406.616333008,276.174987793,60.7449417114,30.3724708557
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764607125771E+018",robot3,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,103,0,569.65045166,331.057983398,240.086959839,56.955329895,28.4776649475
"1,69764609274057E+018",robot2,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,105,0,591.199279785,343.076782227,256.701477051,59.1167907715,29.5583953857
"1,69764610474659E+018",robot1,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,117,0,603.200195312,360.6925354,264.094726562,60.3135108948,30.1567554474
"1,69764610867531E+018",robot0,1,0,1.0,2.5,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,117,0,607.100097656,366.935180664,264.272338867,60.7055168152,30.3527584076
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764680693438E+018",robot3,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,84,0,566.801208496,261.588867188,225.59513855,56.6770744324,28.3385372162
"1,6976468318676E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,89,0,591.700500488,291.371704102,238.527023315,59.1603012085,29.5801506042
"1,6976468444304E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,89,0,604.298950195,288.095306396,239.458053589,60.4258728027,30.2129364014
"1,69764684919915E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,1,91,0,609.050231934,307.942810059,244.185577393,60.9000854492,30.4500427246
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764735216545E+018",robot0,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,72,0,370.349456787,204.991348267,158.163848877,60.6056518555,30.3028259277
"1,69764738346922E+018",robot1,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,62,0,401.699981689,227.583312988,164.513153076,60.3907814026,30.1953907013
"1,69764738984968E+018",robot2,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,76,0,408.049530029,221.967422485,188.378723145,59.0288047791,29.5144023895
"1,69764741232627E+018",robot3,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,61,0,430.600524902,202.341110229,174.751403809,56.5482063293,28.2741031647
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764808279794E+018",robot2,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,127,0,555.849182129,283.609649658,243.693649292,58.8648681641,29.432434082
"1,69764809248161E+018",robot3,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,103,0,565.550537109,295.297973633,228.012985229,56.5513267517,28.2756633759
"1,69764813193002E+018",robot1,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,118,0,604.950744629,342.484436035,251.410247803,60.4883384705,30.2441692352
"1,69764813429541E+018",robot0,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,146,0,607.348571777,342.459075928,258.782928467,60.7266311646,30.3633155823
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764883377179E+018",robot3,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,116,0,566.64831543,269.03302002,223.976516724,56.662021637,28.3310108185
"1,69764885608086E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,184,0,588.949584961,308.167510986,231.906326294,58.886516571,29.4432582855
"1,69764887055712E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,148,0,603.400634766,297.160125732,245.498535156,60.3379058838,30.1689529419
"1,69764887467195E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,1,151,0,607.550170898,302.446380615,246.590072632,60.7525978088,30.3762989044
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764923585243E+018",robot0,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,35,0,236.149459839,122.802619934,105.394996643,60.7670211792,30.3835105896
"1,69764924111279E+018",robot1,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,43,0,241.449234009,127.091026306,103.997154236,60.6494216919,30.3247108459
"1,69764924560982E+018",robot2,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,31,0,245.952606201,121.57006073,116.073959351,58.691783905,29.3458919525
"1,69764925723846E+018",robot3,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,36,0,257.550170898,109.847595215,100.636535645,56.7195472717,28.3597736359
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69764969469189E+018",robot1,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,59,0,329.800567627,170.198806763,142.538848877,60.4058303833,30.2029151917
"1,69764971165129E+018",robot2,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,55,0,346.749938965,166.664642334,157.428237915,59.1738624573,29.5869312286
"1,69764973787038E+018",robot0,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,64,0,372.949981689,190.494888306,159.324432373,60.8330421448,30.4165210724
"1,6976497969257E+018",robot3,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,60,0,432.049987793,184.239639282,154.201141357,56.9832496643,28.4916248322
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765025504751E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,75,0,334.19921875,159.721603394,130.302749634,60.3236503601,30.1618251801
"1,69765027693358E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,55,0,356.057739258,150.461044312,149.282485962,60.5728111267,30.2864055634
"1,69765029112084E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,53,0,370.251708984,153.86706543,159.564666748,59.1738128662,29.5869064331
"1,69765033048457E+018",robot3,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,73,0,409.648986816,149.248840332,131.240371704,56.7132797241,28.3566398621
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765058361589E+018",robot0,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,114.350028992,46.7207450867,55.228012085,60.680141449,30.3400707245
"1,69765058959683E+018",robot3,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,15,0,120.399841309,36.4895896912,48.5657424927,56.645401001,28.3227005005
"1,69765060304334E+018",robot2,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,133.849884033,59.1734313965,62.6863441467,58.6426124573,29.3213062286
"1,69765061726893E+018",robot1,1,0,1.0,0.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,19,0,148.049453735,64.8997344971,72.5305786133,60.3368186951,30.1684093475
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765104684748E+018",robot1,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,59,0,339.200073242,175.325958252,151.901107788,60.3938369751,30.1969184875
"1,69765105408452E+018",robot2,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,65,0,346.34942627,168.668121338,154.263824463,58.69871521,29.349357605
"1,6976510840396E+018",robot0,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,71,0,376.351104736,190.855957031,167.607421875,60.7685585022,30.3842792511
"1,69765114701474E+018",robot3,1,0,1.0,2.5,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,63,0,439.30090332,187.762924194,162.891937256,56.9756240845,28.4878120422
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765162508437E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,55,0,347.249664307,150.824493408,143.49961853,60.4742088318,30.2371044159
"1,69765164517388E+018",robot3,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,64,0,367.350311279,138.22795105,126.156814575,56.3596954346,28.1798477173
"1,69765169299536E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,72,0,415.203125,190.618499756,152.859375,60.1485977173,30.0742988586
"1,69765173889341E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,10.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,79,0,461.100860596,195.145324707,192.973495483,59.1031036377,29.5515518188
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765196963068E+018",robot2,1,0,1.0,0.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,5,0,98.0007858276,22.3520298004,43.2473754883,58.8926506042,29.4463253021
"1,69765198400258E+018",robot3,1,0,1.0,0.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,8,0,112.400527954,27.2967433929,42.9675636292,57.0470275879,28.5235137939
"1,69765199142098E+018",robot0,1,0,1.0,0.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,13,0,119.749603271,44.9862060547,57.0660514832,60.5830574036,30.2915287018
"1,69765199283742E+018",robot1,1,0,1.0,0.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,14,0,121.200683594,46.4256973267,57.5554924011,60.6081428528,30.3040714264
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765228084615E+018",robot0,1,0,1.0,2.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,37,0,184.900405884,82.6059570312,82.6847915649,60.8345184326,30.4172592163
"1,6976522818061E+018",robot2,1,0,1.0,2.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,31,0,185.800720215,73.3569717407,81.9710235596,59.0812492371,29.5406246185
"1,69765229431463E+018",robot3,1,0,1.0,2.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,25,0,198.350540161,64.933052063,67.9890899658,56.6054077148,28.3027038574
"1,69765230004513E+018",robot1,1,0,1.0,2.5,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,34,0,204.100448608,87.4725723267,89.1652679443,60.3420257568,30.1710128784
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
"1,69765281858617E+018",robot2,1,0,1.0,500.0,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,68,0,410.399841309,175.966766357,168.821258545,58.6585578918,29.3292789459
"1,69765283387473E+018",robot1,1,0,1.0,500.0,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,114,0,425.600067139,201.729827881,113.772361755,60.5431861877,30.2715930939
"1,69765285086957E+018",robot0,1,0,1.0,500.0,1.0,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.40000000596,0,82,0,442.650817871,198.159667969,180.474472046,60.9073753357,30.4536876678
