%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699370505824675408,robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,119.101097107,119.105728149,37.9625892639,60.6979179382,30.3489589691
1699370505972221722,robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,119.250160217,119.246543884,35.869354248,59.0179595947,29.5089797974
1699370515674817076,robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,128.952026367,128.948928833,46.7930641174,60.2342300415,30.1171150208
1699370517649164020,robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,130.899230957,130.929702759,36.6427726746,56.3734970093,28.1867485046
1699370518200614945,robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,131.451644897,131.479446411,42.0596122742,58.5510749817,29.2755374908
1699370531079781252,robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,144.299346924,144.360214233,48.7697372437,56.4843254089,28.2421627045
1699370535513090342,robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,148.750228882,148.792419434,48.3407058716,60.4900588989,30.2450294495
1699370535908417129,robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,9,0,149.148605347,149.175933838,48.9905433655,61.0417823792,30.5208911896
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699370750758678871,robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,70.8507080078,70.8952407837,30.126991272,60.5281448364,30.2640724182
1699370848347039363,robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,168.448822021,168.479171753,38.8083877563,60.4737434387,30.2368717194
1699370907223162646,robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,227.350769043,227.352584839,29.1091136932,59.2609100342,29.6304550171
1699370978721408822,robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,298.798522949,298.853607178,29.7951202393,56.7574729919,28.378736496
1699371040177885955,robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,360.306243896,360.309692383,28.6701602936,56.7928199768,28.3964099884
1699371095370455532,robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,415.500579834,415.499755859,28.9411258698,58.4812469482,29.2406234741
1699371153399902250,robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,12,0,473.50088501,473.503051758,46.615436554,60.4115562439,30.2057781219
1699371211080154510,robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,531.151123047,531.19921875,45.3384017944,61.002910614,30.501455307
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699371579470187023,robot7,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,18,0,144.250686646,73.082611084,63.0655899048,60.7448959351,30.3724479675
1699371614554619014,robot5,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,22,0,179.301269531,83.1860656738,77.4024276733,58.5506668091,29.2753334045
1699371634069163567,robot6,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,25,0,198.851348877,98.224822998,93.472328186,60.6056976318,30.3028488159
1699371665271039317,robot3,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,24,0,230.04838562,94.6003189087,96.9121322632,56.5279045105,28.2639522552
1699371672170336377,robot0,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,32,0,236.949584961,133.80960083,107.580703735,60.7871170044,30.3935585022
1699371678412652169,robot2,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,29,0,243.148925781,116.588218689,109.966445923,58.9901275635,29.4950637817
1699371703904386199,robot1,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,37,0,268.696838379,141.020721436,130.556976318,60.3487892151,30.1743946075
1699371708433713106,robot4,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,34,0,273.199615479,144.907226562,117.415771484,56.7103729248,28.3551864624
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699372178936277697,robot1,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,38,0,294.001281738,160.318023682,140.512145996,60.4234809875,30.2117404938
1699372210137843015,robot3,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,31,0,325.247558594,154.833496094,138.436325073,56.7105255127,28.3552627563
1699372211692210845,robot4,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,56,0,326.799255371,244.470657349,44.7139053345,56.960735321,28.4803676605
1699372383954408783,robot0,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,65,0,499.098632812,312.96975708,237.116668701,60.5955085754,30.2977542877
1699372439319268528,robot7,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,73,0,554.399047852,485.416381836,46.1547546387,61.4714202881,30.735710144
1699372442462638606,robot5,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,76,0,557.599182129,463.696411133,61.1931228638,58.6574325562,29.3287162781
1699372447737235829,robot2,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,72,0,562.84954834,332.662597656,229.358596802,58.9277954102,29.4638977051
1699372463451923900,robot6,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,53,0,578.549133301,424.772247314,172.625762939,60.600353241,30.3001766205
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699372785258406072,robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,95.9501037598,95.9632568359,37.0735282898,59.1675796509,29.5837898254
1699372798848914405,robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,109.551628113,109.540382385,42.2885246277,61.0375022888,30.5187511444
1699372802492972563,robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,113.102104187,113.195770264,40.3225708008,60.514591217,30.2572956085
1699372806125614526,robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,116.751152039,116.827079773,41.1697616577,58.6803398132,29.3401699066
1699372811375644998,robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,122.052238464,122.078994751,39.7058296204,56.6093292236,28.3046646118
1699372821746928097,robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,132.450790405,132.437194824,37.4588127136,56.4327201843,28.2163600922
1699372824421540491,robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,135.099563599,135.124572754,43.4504203796,60.5255203247,30.2627601624
1699372838731773470,robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,149.35017395,149.432128906,49.1796417236,60.5307006836,30.2653503418
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699373067420166208,robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,70.0503997803,70.1318054199,29.8442459106,60.5344314575,30.2672157288
1699373170558190983,robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,173.248855591,173.268936157,39.4728088379,60.1918716431,30.0959358215
1699373232082057113,robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,9,0,234.749435425,234.777557373,29.3202972412,58.9855728149,29.4927864075
1699373309195501200,robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,311.850158691,311.907714844,31.2128982544,56.5237884521,28.2618942261
1699373370831317778,robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,373.498931885,373.52456665,28.7555904388,56.7715415955,28.3857707977
1699373425758625129,robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,428.44708252,428.452423096,28.8615932465,58.2988243103,29.1494121552
1699373483586749890,robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,486.298736572,486.281402588,45.400478363,60.6215705872,30.3107852936
1699373541258115159,robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,543.950195312,543.967895508,47.5198364258,60.7432250977,30.3716125488
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699373950869837386,robot7,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,28,0,170.046936035,88.660369873,80.1698455811,61.0371589661,30.518579483
1699373970288900956,robot4,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,22,0,189.495834351,86.7874526978,92.7936248779,56.7289237976,28.3644618988
1699373983014000579,robot1,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,20,0,202.149078369,97.7872085571,94.7425079346,60.5383453369,30.2691726685
1699373991219942373,robot0,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,30,0,210.400817871,110.201576233,98.7300720215,60.7748260498,30.3874130249
1699373991927262877,robot6,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,36,0,211.100631714,107.644950867,100.062080383,60.6201858521,30.310092926
1699373999549686096,robot2,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,37,0,218.700012207,126.921112061,98.7195968628,58.6834487915,29.3417243958
1699374013152058939,robot3,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,33,0,232.301086426,122.731185913,106.747810364,56.759765625,28.3798828125
1699374028069827947,robot5,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,40,0,247.2474823,109.245132446,102.17628479,58.7887763977,29.3943881989
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699374651024926349,robot0,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,63,0,452.499481201,277.469573975,209.753723145,60.5684738159,30.284236908
1699374705866508425,robot3,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,61,0,507.34967041,309.41897583,175.809951782,57.370426178,28.685213089
1699374707626848911,robot7,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,55,0,509.049285889,439.852233887,46.9194297791,60.8370933533,30.4185466766
1699374714773349597,robot1,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,96,0,516.252746582,302.420013428,245.450698853,60.5324325562,30.2662162781
1699374734072596348,robot2,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,74,0,535.548278809,352.526306152,192.914733887,58.7371788025,29.3685894012
1699374740245363511,robot5,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,59,0,541.74822998,449.887268066,82.1780776978,58.1398963928,29.0699481964
1699374743821960283,robot6,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,41,0,545.298583984,472.854949951,54.8023300171,60.8104705811,30.4052352905
1699374744294727457,robot4,1,1,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,115,0,545.750427246,455.275360107,63.5558357239,57.1147880554,28.5573940277
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699375079792799414,robot1,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,122.050498962,122.072372437,37.8997154236,60.2811851501,30.1405925751
1699375090510496628,robot3,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,132.74887085,132.791259766,42.7403106689,56.1809387207,28.0904693604
1699375095186654197,robot7,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,137.450820923,137.464508057,42.9979171753,61.0273246765,30.5136623383
1699375097925213621,robot5,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,140.200134277,140.189468384,44.7071342468,58.4171104431,29.2085552216
1699375099142555047,robot4,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,141.350097656,141.418899536,37.1568756104,56.4271888733,28.2135944366
1699375100468708773,robot6,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,142.747634888,142.733673096,47.5001945496,60.2255249023,30.1127624512
1699375107199750701,robot2,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,149.450210571,149.475372314,47.3967285156,59.197479248,29.598739624
1699375107237232263,robot0,2,0,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,149.499313354,149.51385498,47.259563446,60.7156829834,30.3578414917
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699375337161293884,robot0,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,72.0001296997,72.0481033325,30.8157711029,60.9749794006,30.4874897003
1699375436615068682,robot1,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,171.501693726,171.502120972,39.3853302002,60.4232597351,30.2116298676
1699375498624393491,robot2,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,7,0,233.501693726,233.511627197,29.6443748474,58.6006851196,29.3003425598
1699375574168040956,robot3,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,8,0,309.050170898,309.050628662,29.9973487854,57.0232582092,28.5116291046
1699375635149928780,robot4,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,370.000213623,370.036865234,28.6878395081,57.0273933411,28.5136966705
1699375690683750755,robot5,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,425.54901123,425.569335938,29.0649604797,58.6968421936,29.3484210968
1699375748221198761,robot6,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,11,0,483.101409912,483.106903076,46.3508796692,60.5772628784,30.2886314392
1699375805827044962,robot7,2,1,1.0,0.5,0.5,5.0,3.0,20.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.600000023842,0,10,0,540.699157715,540.699523926,46.6863250732,61.1484298706,30.5742149353
%time,field.robot_name,field.ALGOR,field.Stop_AND_Wait,field.W1,field.W2,field.time_step,field.time_horizon,field.sphere_radius,field.CRIT_DIST,field.DES_VEL,field.ROT_VEL,field.K_ROT_MAX,field.K_ROT_MIN,field.ORI_ERROR,field.robot_stuck,field.avoided_collisions,field.fatal_collisions,field.navigation_time,field.CA_time,field.distance_travelled,field.optimal_time,field.optimal_distance_travelled
1699376166072500328,robot5,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,12,0,134.948776245,60.7624664307,56.5374565125,58.5553321838,29.2776660919
1699376168433125717,robot0,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,11,0,137.300109863,61.0832595825,61.6153755188,60.792842865,30.3964214325
1699376177502481940,robot7,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,18,0,146.347991943,79.2335662842,71.7014007568,60.9029960632,30.4514980316
1699376179616032040,robot2,1,0,1.0,0.5,0.5,5.0,3.0,7.0,0.5,0.449999988079,0.300000011921,0.15000000596,0.800000011921,0,16,0,148.499664307,70.1493377686,67.495010376,58.8092880249,29.4046440125
